Flow.ID,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Header.Length.1,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label,L7Protocol,ProtocolName
172.17.1.110-10.200.7.5-49450-3128-6,10.200.7.5,3128,172.17.1.110,49450,6,26/04/201711:11:18,15,2,0,323,0,317,6,161.5,219.9102089,0,0,0,0,21533333.33,133333.3333,15,0,15,15,15,15,0,15,15,0,0,0,0,0,1,0,0,0,40,0,133333.3333,0,6,317,213.3333333,179.5559337,32240.33333,0,1,0,0,1,0,0,0,0,320,161.5,0,40,0,0,0,0,0,0,2,323,0,0,229,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.37-10.200.7.9-1980-3128-6,192.168.180.37,1980,10.200.7.9,3128,6,26/04/201711:11:17,308270,14,73,2214,69631,1448,0,158.1428571,380.9988607,4344,0,953.8493151,1191.981971,233058.6823,282.2201317,3584.534884,16391.02445,94167,0,308270,23713.07692,40376.32426,97742,6,308226,4280.916667,17890.89046,94167,0,0,0,0,0,460,2376,45.41473384,236.8053979,0,4344,816.4204545,1136.126093,1290782.499,0,0,0,1,0,0,0,0,5,825.8045977,158.1428571,953.8493151,460,0,0,0,0,0,0,14,2214,73,69631,65535,215,6,32,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.37-10.200.7.9-1980-3128-6,10.200.7.9,3128,192.168.180.37,1980,6,26/04/201711:11:18,80,5,1,0,0,0,0,0,0,0,0,0,0,0,75000,16,27.57716447,64,0,80,20,39.33615809,79,0,0,0,0,0,0,0,0,0,0,160,32,62500,12500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,160,0,0,0,0,0,0,5,0,1,0,215,32768,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
207.244.80.182-10.200.7.199-443-46617-6,10.200.7.199,46617,207.244.80.182,443,6,26/04/201711:11:17,302791,16,10,2070,14046,1448,0,129.375,358.5291945,6781,2,1404.6,2017.248577,53224.83165,85.86780981,12111.64,28667.8992,89806,1,302791,20186.06667,36585.90258,93937,1,201346,22371.77778,41918.62597,100650,37,0,0,0,0,340,204,52.84172911,33.0260807,0,6781,596.8888889,1371.819828,1881889.641,0,0,0,1,0,0,0,0,0,619.8461538,129.375,1404.6,340,0,0,0,0,0,0,16,2070,10,14046,5840,34752,15,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.37-10.200.7.9-1980-3128-6,10.200.7.9,3128,192.168.180.37,1980,6,26/04/201711:11:18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,0,2.00E+06,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,215,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.72.43-10.200.7.7-56001-3128-6,192.168.72.43,56001,10.200.7.7,3128,6,26/04/201711:11:18,84530,35,0,3006,0,533,0,85.88571429,179.9852562,0,0,0,0,35561.33917,414.0541819,2486.176471,5788.964038,21256,0,84530,2486.176471,5788.964038,21256,0,0,0,0,0,0,0,0,0,0,724,0,414.0541819,0,0,533,83.5,177.9719882,31674.02857,0,0,0,1,0,0,0,0,0,85.88571429,85.88571429,0,724,0,0,0,0,0,0,35,3006,0,0,8192,-1,33,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
151.101.64.84-10.200.7.196-443-38890-6,10.200.7.196,38890,151.101.64.84,443,6,26/04/201711:11:17,201725,6,7,1405,994,837,0,234.1666667,358.1772839,564,0,142,199.0787114,11892.42781,64.44416904,16810.41667,25074.19043,59464,0,115913,23182.6,30375.81645,59521,213,148609,24768.16667,28951.89747,61694,0,0,0,0,0,200,232,29.74346263,34.70070641,0,837,171.3571429,268.6598098,72178.09341,0,0,0,1,0,0,0,0,1,184.5384615,234.1666667,142,200,0,0,0,0,0,0,6,1405,7,994,14600,62,3,32,0,0,0,0,0,0,0,0,BENIGN,91,SSL
151.101.64.84-10.200.7.196-443-38890-6,10.200.7.196,38890,151.101.64.84,443,6,26/04/201711:11:18,130,4,0,0,0,0,0,0,0,0,0,0,0,0,30769.23077,43.33333333,60.92892034,113,0,130,43.33333333,60.92892034,113,0,0,0,0,0,0,0,0,0,0,152,0,30769.23077,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,152,0,0,0,0,0,0,4,0,0,0,245,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.51.50-10.200.7.6-62803-3128-6,192.168.51.50,62803,10.200.7.6,3128,6,26/04/201711:11:17,284136,6,9,1631,1063,837,0,271.8333333,339.2741762,834,0,118.1111111,273.2455143,9481.375116,52.79162091,20295.42857,42421.46481,134643,4,197991,39598.2,60147.90322,136376,149,284068,35508.5,52201.69402,134643,97,0,0,0,0,132,192,21.11664837,31.67497255,0,837,168.375,293.0471805,85876.65,0,0,0,1,0,0,0,0,1,179.6,271.8333333,118.1111111,132,0,0,0,0,0,0,6,1631,9,1063,8192,288,5,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.51.50-10.200.7.6-62803-3128-6,192.168.51.50,62803,10.200.7.6,3128,6,26/04/201711:11:18,681,2,0,12,0,6,6,6,0,0,0,0,0,17621.14537,2936.857562,681,0,681,681,681,681,0,681,681,0,0,0,0,0,0,0,0,0,40,0,2936.857562,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,2049,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
172.19.1.58-10.200.7.8-50386-3128-6,172.19.1.58,50386,10.200.7.8,3128,6,26/04/201711:11:17,559624,144,532,889,972157,325,0,6.173611111,26.90577442,5840,0,1827.362782,846.5061494,1738749.589,1207.953912,829.0725926,8390.210767,202168,0,559624,3913.454545,21884.06098,255530,0,554928,1045.062147,9469.532388,202168,0,0,0,0,0,3532,10676,257.3156262,950.6382857,0,5840,1437.29099,1059.294146,1122104.088,0,0,0,1,0,0,0,0,3,1439.41716,6.173611111,1827.362782,3532,0,0,0,0,0,0,144,889,532,972157,8192,490,95,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
172.19.1.58-10.200.7.8-50386-3128-6,10.200.7.8,3128,172.19.1.58,50386,6,26/04/201711:11:18,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2.00E+06,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,490,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.72.43-10.200.7.7-55996-3128-6,192.168.72.43,55996,10.200.7.7,3128,6,26/04/201711:11:17,251334,9,0,1074,0,522,0,119.3333333,228.3046211,0,0,0,0,4273.198214,35.80892358,31416.75,69961.2895,199111,0,251334,31416.75,69961.2895,199111,0,0,0,0,0,0,0,0,0,0,204,0,35.80892358,0,0,522,107.4,218.5305471,47755.6,0,0,0,1,0,0,0,0,0,119.3333333,119.3333333,0,204,0,0,0,0,0,0,9,1074,0,0,8192,-1,7,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
190.60.67.98-10.200.7.217-80-54171-6,10.200.7.217,54171,190.60.67.98,80,6,26/04/201711:11:17,608877,139,587,11598,1217608,609,0,83.43884892,204.7108641,11584,42,2074.289608,1161.234625,2018808.396,1192.359048,839.8303448,7240.007823,124096,0,608877,4412.152174,16405.98338,124096,0,598212,1020.83959,9126.118347,134422,0,1,0,0,0,4448,18784,228.289129,964.0699189,0,11584,1691.623109,1308.276914,1711588.483,0,1,0,0,1,0,0,0,4,1693.953168,83.43884892,2074.289608,4448,0,0,0,0,0,0,139,11598,587,1217608,1321,2740,19,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
190.60.67.98-10.200.7.217-80-54171-6,10.200.7.217,54171,190.60.67.98,80,6,26/04/201711:11:18,173,1,3,0,0,0,0,0,0,0,0,0,0,0,23121.38728,57.66666667,58.0459588,117,1,0,0,0,0,0,56,28,38.18376618,55,1,0,0,0,0,32,96,5780.346821,17341.04046,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,32,0,0,0,0,0,0,1,0,3,0,4088,2740,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
172.17.1.110-10.200.7.5-49451-3128-6,10.200.7.5,3128,172.17.1.110,49451,6,26/04/201711:11:18,104619,10,0,3713,0,3683,0,371.3,1163.616589,0,0,0,0,35490.68525,95.58493199,11624.33333,33099.24139,99794,0,104619,11624.33333,33099.24139,99794,0,0,0,0,0,0,0,0,0,0,248,0,95.58493199,0,0,3683,337.5454545,1109.565804,1231136.273,0,0,0,1,1,0,0,0,0,371.3,371.3,0,248,0,0,0,0,0,0,10,3713,0,0,14600,-1,6,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
172.17.1.110-10.200.7.5-49451-3128-6,10.200.7.5,3128,172.17.1.110,49451,6,26/04/201711:11:18,29,5,0,6609,0,2223,6,1321.8,806.3480638,0,0,0,0,227896551.7,172413.7931,7.25,11.84271928,25,1,29,7.25,11.84271928,25,1,0,0,0,0,0,0,0,0,0,100,0,172413.7931,0,6,2223,1344.833333,723.4230897,523340.9667,0,0,0,0,1,0,0,0,0,1613.8,1321.8,0,100,0,0,0,0,0,0,5,6609,0,0,229,-1,4,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
172.17.1.110-10.200.7.5-49451-3128-6,10.200.7.5,3128,172.17.1.110,49451,6,26/04/201711:11:18,460,3,0,3689,0,2223,6,1229.666667,1126.304725,0,0,0,0,8019565.217,6521.73913,230,325.2691193,460,0,460,230,325.2691193,460,0,0,0,0,0,0,0,0,0,0,60,0,6521.73913,0,6,2223,1287.25,926.8071986,858971.5833,0,0,0,0,1,0,0,0,0,1716.333333,1229.666667,0,60,0,0,0,0,0,0,3,3689,0,0,229,-1,2,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
190.60.67.98-10.200.7.217-80-54170-6,10.200.7.217,54170,190.60.67.98,80,6,26/04/201711:11:17,430816,34,51,4858,86153,577,0,142.8823529,242.0069827,4344,252,1689.27451,977.2907055,211252.5997,197.3000074,5128.761905,30374.08435,268537,0,430816,13055.0303,48269.07883,268537,0,419010,8380.2,41065.73809,279190,0,1,0,0,0,1088,1632,78.92000297,118.3800045,0,4344,1064.5,1077.869814,1161803.335,0,1,0,0,1,0,0,0,1,1077.023529,142.8823529,1689.27451,1088,0,0,0,0,0,0,34,4858,51,86153,1321,1803,8,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
190.60.67.98-10.200.7.217-80-54170-6,10.200.7.217,54170,190.60.67.98,80,6,26/04/201711:11:18,29,1,3,0,0,0,0,0,0,0,0,0,0,0,137931.0345,9.666666667,15.88500341,28,0,0,0,0,0,0,1,0.5,0.707106781,1,0,0,0,0,0,32,96,34482.75862,103448.2759,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,32,0,0,0,0,0,0,1,0,3,0,1411,1803,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.72.43-10.200.7.7-56005-3128-6,192.168.72.43,56005,10.200.7.7,3128,6,26/04/201711:11:18,140794,7,0,864,0,423,0,123.4285714,204.6638359,0,0,0,0,6136.62514,49.71802776,23465.66667,57018.8677,139854,0,140794,23465.66667,57018.8677,139854,0,0,0,0,0,0,0,0,0,0,164,0,49.71802776,0,0,423,108,194.4420589,37807.71429,0,0,0,1,0,0,0,0,0,123.4285714,123.4285714,0,164,0,0,0,0,0,0,7,864,0,0,8192,-1,5,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
190.60.67.98-10.200.7.217-80-54173-6,10.200.7.217,54173,190.60.67.98,80,6,26/04/201711:11:18,56587,7,4,2324,1016,585,0,332,310.574736,255,253,254,1.154700538,59024.15749,194.3909378,5658.7,10740.12838,33512,0,56587,9431.166667,13078.93512,33512,0,44430,14810,25615.308,44388,0,1,0,0,0,224,128,123.7033241,70.68761376,0,585,327.0833333,246.207399,60618.08333,0,1,0,0,1,0,0,0,0,356.8181818,332,254,224,0,0,0,0,0,0,7,2324,4,1016,1321,1681,3,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
190.60.67.98-10.200.7.217-80-54173-6,10.200.7.217,54173,190.60.67.98,80,6,26/04/201711:11:18,292,1,3,0,0,0,0,0,0,0,0,0,0,0,13698.63014,97.33333333,152.3690695,273,1,0,0,0,0,0,19,9.5,12.02081528,18,1,0,0,0,0,32,96,3424.657534,10273.9726,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,32,0,0,0,0,0,0,1,0,3,0,1321,1681,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.10.47-10.200.7.6-51849-3128-6,192.168.10.47,51849,10.200.7.6,3128,6,26/04/201711:11:18,98397,3,12,232,744,226,0,77.33333333,128.784057,708,0,62,203.4591762,9919.001596,152.4436721,7028.357143,25281.30072,94838,0,3361,1680.5,1024.597726,2405,956,98289,8935.363636,28505.09411,94838,0,0,0,0,0,72,300,30.48873441,121.9549377,0,708,61,181.3019581,32870.4,0,0,0,1,0,0,0,0,4,65.06666667,77.33333333,62,72,0,0,0,0,0,0,3,232,12,744,8192,245,2,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
190.60.67.98-10.200.7.217-80-54175-6,10.200.7.217,54175,190.60.67.98,80,6,26/04/201711:11:18,73839,7,4,2336,1016,591,0,333.7142857,312.2134496,255,253,254,1.154700538,45396.06441,148.9727651,7383.9,11495.21828,32998,0,73839,12306.5,14266.68107,32998,0,49851,16617,28779.75622,49849,1,1,0,0,0,224,128,94.8008505,54.17191457,0,591,328.5833333,247.9305102,61469.53788,0,1,0,0,1,0,0,0,0,358.4545455,333.7142857,254,224,0,0,0,0,0,0,7,2336,4,1016,1321,1403,3,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
190.60.67.98-10.200.7.217-80-54175-6,10.200.7.217,54175,190.60.67.98,80,6,26/04/201711:11:18,283,1,3,0,0,0,0,0,0,0,0,0,0,0,14134.27562,94.33333333,144.7561167,261,0,0,0,0,0,0,22,11,15.55634919,22,0,0,0,0,0,32,96,3533.568905,10600.70671,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,32,0,0,0,0,0,0,1,0,3,0,1321,1403,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
172.19.1.57-10.200.7.7-50184-3128-6,172.19.1.57,50184,10.200.7.7,3128,6,26/04/201711:11:17,671266,159,502,919,916870,325,0,5.779874214,25.64081196,5840,0,1826.434263,808.0990499,1367250.836,984.7065098,1017.069697,8700.673551,198196,0,671266,4248.518987,21653.61256,258783,0,666574,1330.487026,10035.74122,198196,0,0,0,0,0,3920,10076,236.8658624,747.8406474,0,5840,1386.388218,1050.513294,1103578.18,0,0,0,1,0,0,0,0,3,1388.485628,5.779874214,1826.434263,3920,0,0,0,0,0,0,159,919,502,916870,8192,490,100,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.72.43-10.200.7.7-56008-3128-6,192.168.72.43,56008,10.200.7.7,3128,6,26/04/201711:11:18,92878,9,0,2154,0,534,0,239.3333333,279.5550035,0,0,0,0,23191.71386,96.9013114,11609.75,21376.43185,51300,0,92878,11609.75,21376.43185,51300,0,0,0,0,0,0,0,0,0,0,204,0,96.9013114,0,0,534,215.4,274.2181613,75195.6,0,0,0,1,0,0,0,0,0,239.3333333,239.3333333,0,204,0,0,0,0,0,0,9,2154,0,0,8192,-1,7,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.72.43-10.200.7.7-56000-3128-6,192.168.72.43,56000,10.200.7.7,3128,6,26/04/201711:11:18,347402,43,0,10010,0,534,0,232.7906977,247.9149776,0,0,0,0,28813.88132,123.7759138,8271.47619,14363.28921,46704,0,347402,8271.47619,14363.28921,46704,0,0,0,0,0,0,0,0,0,0,884,0,123.7759138,0,0,534,227.5,247.515891,61264.11628,0,0,0,1,0,0,0,0,0,232.7906977,232.7906977,0,884,0,0,0,0,0,0,43,10010,0,0,8192,-1,41,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
172.19.1.64-10.200.7.8-49863-3128-6,172.19.1.64,49863,10.200.7.8,3128,6,26/04/201711:11:18,192268,123,376,1194,684258,792,0,9.707317073,71.17776542,5840,0,1819.835106,826.197077,3565086.234,2595.335677,386.0803213,832.0647717,12018,0,192268,1575.967213,1807.229773,15772,0,189104,504.2773333,1111.044921,12018,0,0,0,0,0,3192,7556,639.7320407,1955.603637,0,5840,1370.904,1061.395007,1126559.362,0,0,0,1,0,0,0,0,3,1373.651303,9.707317073,1819.835106,3192,0,0,0,0,0,0,123,1194,376,684258,8192,506,68,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.180.37-10.200.7.9-1982-3128-6,192.168.180.37,1982,10.200.7.9,3128,6,26/04/201711:11:17,606743,14,66,2214,47866,1448,0,158.1428571,380.9988607,5792,0,725.2424242,1374.517035,82539.06514,131.8515418,7680.291139,38254.31912,306645,0,606743,46672.53846,88258.51792,306645,48,606699,9333.830769,42125.85243,307287,0,0,0,0,0,460,2152,23.07401981,108.7775219,0,5792,618.2716049,1268.822939,1609911.65,0,0,0,1,0,0,0,0,4,626,158.1428571,725.2424242,460,0,0,0,0,0,0,14,2214,66,47866,65535,215,6,32,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.37-10.200.7.9-1982-3128-6,10.200.7.9,3128,192.168.180.37,1982,6,26/04/201711:11:18,86,5,0,0,0,0,0,0,0,0,0,0,0,0,58139.53488,21.5,37.2424489,77,0,86,21.5,37.2424489,77,0,0,0,0,0,0,0,0,0,0,160,0,58139.53488,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,160,0,0,0,0,0,0,5,0,0,0,215,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
207.244.80.182-10.200.7.199-443-46622-6,10.200.7.199,46622,207.244.80.182,443,6,26/04/201711:11:18,299053,16,8,2070,14759,1448,0,129.375,358.5291945,5792,0,1844.875,2163.407526,56274.30589,80.25333302,13002.30435,29969.08878,93683,0,299053,19936.86667,36956.40068,98590,0,200481,28640.14286,46285.05364,97779,31,0,0,0,0,340,168,53.50222201,26.75111101,0,5792,673.16,1455.709726,2119090.807,0,0,0,1,0,0,0,0,0,701.2083333,129.375,1844.875,340,0,0,0,0,0,0,16,2070,8,14759,5840,282,15,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.37-10.200.7.9-1982-3128-6,10.200.7.9,3128,192.168.180.37,1982,6,26/04/201711:11:18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,0,2.00E+06,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,215,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.37-10.200.7.9-1982-3128-6,10.200.7.9,3128,192.168.180.37,1982,6,26/04/201711:11:18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,0,2.00E+06,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,215,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.72.43-10.200.7.7-56007-3128-6,192.168.72.43,56007,10.200.7.7,3128,6,26/04/201711:11:18,269695,35,0,6925,0,534,0,197.8571429,239.9075978,0,0,0,0,25677.15382,129.7762287,7932.205882,13276.31157,45670,0,269695,7932.205882,13276.31157,45670,0,0,0,0,0,0,0,0,0,0,724,0,129.7762287,0,0,534,192.3611111,238.7438739,56998.6373,0,0,0,1,0,0,0,0,0,197.8571429,197.8571429,0,724,0,0,0,0,0,0,35,6925,0,0,8192,-1,33,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
10.200.7.195-104.91.156.236-37458-80-6,10.200.7.195,37458,104.91.156.236,80,6,26/04/201711:11:18,37651,3,3,169,0,169,0,56.33333333,97.57219549,0,0,0,0,4488.5926,159.3583172,7530.2,16381.2461,36833,16,448,224,21.21320344,239,209,37428,18714,25624.13554,36833,595,0,0,0,0,104,104,79.67915859,79.67915859,0,169,24.14285714,63.87599594,4080.142857,0,0,0,1,0,0,0,0,1,28.16666667,56.33333333,0,104,0,0,0,0,0,0,3,169,3,0,14600,804,1,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
179.1.4.231-10.200.7.217-443-56687-6,179.1.4.231,443,10.200.7.217,56687,6,26/04/201711:11:18,1017,2,5,126,0,63,63,63,0,0,0,0,0,123893.8053,6882.989184,169.5,293.4953151,725,0,1,1,0,1,1,738,184.5,360.3854418,725,0,1,0,0,0,64,184,1966.568338,4916.420846,0,63,23.625,32.60559768,1063.125,0,1,0,0,1,0,0,0,2,27,63,0,64,0,0,0,0,0,0,2,126,5,0,252,524,1,32,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.72.43-10.200.7.7-56015-3128-6,192.168.72.43,56015,10.200.7.7,3128,6,26/04/201711:11:18,29463,7,0,994,0,488,0,142,236.378228,0,0,0,0,33737.22975,237.586125,4910.5,11479.06391,28335,0,29463,4910.5,11479.06391,28335,0,0,0,0,0,0,0,0,0,0,164,0,237.586125,0,0,488,124.25,224.5285537,50413.07143,0,0,0,1,0,0,0,0,0,142,142,0,164,0,0,0,0,0,0,7,994,0,0,8192,-1,5,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
179.1.4.210-10.200.7.217-443-51536-6,179.1.4.210,443,10.200.7.217,51536,6,26/04/201711:11:18,1041,2,5,126,0,63,63,63,0,0,0,0,0,121037.464,6724.303554,173.5,350.3311291,876,0,0,0,0,0,0,877,219.25,437.8335871,876,0,1,0,0,0,64,184,1921.229587,4803.073967,0,63,23.625,32.60559768,1063.125,0,1,0,0,1,0,0,0,2,27,63,0,64,0,0,0,0,0,0,2,126,5,0,252,1000,1,32,0,0,0,0,0,0,0,0,BENIGN,91,SSL
10.200.7.195-104.91.156.236-37461-80-6,10.200.7.195,37461,104.91.156.236,80,6,26/04/201711:11:18,37534,3,3,169,0,169,0,56.33333333,97.57219549,0,0,0,0,4502.584324,159.8550647,7506.8,16290.52735,36647,1,476,238,335.1686143,475,1,37274,18637,25469.98626,36647,627,0,0,0,0,104,104,79.92753237,79.92753237,0,169,24.14285714,63.87599594,4080.142857,0,0,0,1,0,0,0,0,1,28.16666667,56.33333333,0,104,0,0,0,0,0,0,3,169,3,0,14600,804,1,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.42.31-10.200.7.5-52680-3128-6,192.168.42.31,52680,10.200.7.5,3128,6,26/04/201711:11:18,405528,7,33,669,17153,242,0,95.57142857,114.309313,2920,0,519.7878788,991.380028,43947.64357,98.63683889,10398.15385,31214.34157,132145,0,405528,67588,57895.19761,137634,1654,350844,10963.875,33475.19231,132145,0,0,0,0,0,152,720,17.26144681,81.37539208,0,2920,434.6829268,905.014349,819050.972,0,0,0,1,0,0,0,0,4,445.55,95.57142857,519.7878788,152,0,0,0,0,0,0,7,669,33,17153,8192,279,6,20,0,0,0,0,0,0,0,0,BENIGN,124,YOUTUBE
216.58.202.225-10.200.7.195-443-44858-6,10.200.7.195,44858,216.58.202.225,443,6,26/04/201711:11:18,346773,8,3,443,2799,242,0,55.375,103.1184305,2799,0,933,1616.003403,9349.055434,31.72103941,34677.3,53688.73908,131344,0,346773,49539,59265.60965,132341,0,138459,69229.5,96754.12798,137645,814,0,0,0,0,264,104,23.06984685,8.651192567,0,2799,270.1666667,800.9928876,641589.6061,0,0,0,1,0,0,0,0,0,294.7272727,55.375,933,264,0,0,0,0,0,0,8,443,3,2799,14600,340,2,32,0,0,0,0,0,0,0,0,BENIGN,124,YOUTUBE
192.168.42.31-10.200.7.5-52677-3128-6,192.168.42.31,52677,10.200.7.5,3128,6,26/04/201711:11:18,407686,7,30,669,11635,242,0,95.57142857,114.309313,4215,0,387.8333333,977.8328284,30180.08958,90.75612113,11324.61111,32320.89899,132918,0,407686,67947.66667,58165.75614,139821,2142,360994,12448.06897,35385.61227,132918,0,0,0,0,0,152,660,17.17007697,73.58604416,0,4215,323.7894737,876.1004866,767552.0626,0,0,0,1,0,0,0,0,4,332.5405405,95.57142857,387.8333333,152,0,0,0,0,0,0,7,669,30,11635,8192,279,6,20,0,0,0,0,0,0,0,0,BENIGN,124,YOUTUBE
192.168.42.31-10.200.7.5-52680-3128-6,10.200.7.5,3128,192.168.42.31,52680,6,26/04/201711:11:18,12,2,0,12,0,6,6,6,0,0,0,0,0,1.00E+06,166666.6667,12,0,12,12,12,12,0,12,12,0,0,0,0,0,0,0,0,0,40,0,166666.6667,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,279,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
